tokens,ner_tags
"['Ibu', 'memberi', 'adik', 'kue', '.']","['O', 'O', 'O', 'O', 'O']"
"['""', 'Jadi', 'nanti', 'tergantung', 'bagaimana', 'majelis', 'hakim', 'yang', 'menentukan', ',', '""', 'kata', 'Maruarar', ',', 'saat', 'dihubungi', ',', 'Jumat', ',', '26', 'September', '2014', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['Menurut', 'Arie', ',', 'jika', 'Aburizal', 'terus', 'memaksakan', 'kehendaknya', ',', 'bukan', 'tidak', 'mungkin', 'Golkar', 'akan', 'menyusul', 'Partai', 'Persatuan', 'Pembangunan', 'yang', 'terpecah', 'karena', 'konflik', 'internal', '.']","['O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Betrok', 'aparat', 'tersebut', 'membuat', 'setidaknya', '46', 'orang', 'dilarikan', 'ke', 'rumah', 'sakit', 'untuk', 'mendapatkan', 'tindakan', 'medis', '.']","['O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Finlandia', 'berbagi', 'perbatasan', 'sejauh', '1.300', 'km', 'dengan', 'Rusia', 'dan', 'biasanya', 'menjalin', 'hubungan', 'baik', 'dengan', 'Moskow', '.']","['O', 'B-LOCATION', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Oleh', 'karena', 'itu', ',', 'Akbar', 'yakin', 'saat', 'pelaksanaan', 'Munas', 'IX', ',', 'kericuhan', 'yang', 'terjadi', 'pun', 'dapat', 'diatasi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mantan', 'Kabareskrim', 'Polri', 'Komjen', 'Susno', 'Duadji', 'menegaskan', ',', 'ia', 'tidak', 'pernah', 'menerima', 'uang', 'bahkan', 'janji', 'sekalipun', 'terkait', 'mafia', 'kasus', 'Gayus', 'Halomoan', 'Tambunan', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pernyataan', 'bersama', 'yang', 'dikeluarkan', 'Khartoum', 'dan', 'tim', 'AS', 'itu', 'mengatakan', ',', 'PBB', 'dan', 'Uni', 'Afrika', 'akan', 'memulai', 'upaya', '-', 'upaya', 'yang', 'bertujuan', 'mempersempit', 'kesenjangan', 'antara', 'pemerintah', 'dan', 'kelompok', 'pemberontak', 'yang', 'menolak', 'menandatangani', 'perjanjian', 'perdamaian', 'itu', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tanggal', '1', 'Oktober', '1945', 'BM', 'Diah', 'dan', 'wartawan', '-', 'wartawan', 'eks', 'harian', 'Asia', 'Raya', 'merebut', 'percetakan', 'De', 'Unie', 'dan', 'mendirikanHarian', 'Merdeka', '.']","['O', 'B-TIME', 'I-TIME', 'I-TIME', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O']"
"['Tokyo', 'sangat', 'mengincar', 'terpilihnya', 'kota', 'ini', 'sebagai', 'tuan', 'rumah', 'event', 'tersebut', '.']","['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Produk', 'ini', 'juga', 'memiliki', 'keunggulan', 'dibanding', 'produk', 'lain', ',', 'yaitu', 'pembuatannya', 'yang', 'mudah', ',', 'praktis', ',', 'murah', ',', 'dapar', 'mengurangi', 'pencemaran', ',', 'dan', 'menghasilkan', 'produk', 'obat', 'luka', 'bakar', 'dengan', 'kesembuhan', 'yang', 'optimal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Namun', ',', 'para', 'pembeli', 'umumnya', 'bukan', 'berasal', 'dari', 'Medan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Apakah', 'perlu', 'mengkhawatirkan', 'penyebaran', 'virus', 'ini', 'di', 'Indonesia', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Djoko', 'menyatakan', 'kondisi', 'masyarakat', 'Indonesia', 'terpantau', 'aman', 'karena', 'tak', 'mudah', 'terpancing', 'oleh', 'tindakan', 'keras', 'dari', 'kelompok', '-', 'kelompok', 'tertentu', '.']","['B-PERSON', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Presiden', 'Soesilo', 'Bambang', 'Yudhoyono', 'menyatakan', 'kekecewaannya', 'atas', 'sikap', 'sejumlah', 'partai', 'koalisinya', 'yang', 'tidak', 'mentaati', 'kesepakatan', 'yang', 'pernah', 'ditekennya', '.']","['O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tujuh', 'polisi', 'menjadi', 'korban', 'dalam', 'serangan', 'pemberontak', 'yang', 'membunuh', 'dua', 'polisi', 'dan', 'menyandera', 'empat', 'orang', 'pada', 'Selasa', 'malam', ',', 'kata', 'Kantor', 'Berita', 'IRNA', 'mengutip', 'kepala', 'kepolisian', 'Esmael', 'Ahmadi', '-', 'Mogadam', '.']","['B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']"
"['Seperti', 'perkembangan', 'rekomendasi', 'dari', 'tim', 'panitia', 'khusus', 'bentukan', 'Dewan', 'Perwakilan', 'Rakyat', 'hingga', 'proses', '-', 'proses', 'penyidikan', 'di', 'Kejaksaan', 'Agung', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O']"
"['""', 'Kalau', 'itu', 'tanya', 'PPP', 'saja', ',', '""', 'ujar', 'Nasir', 'sambil', 'memasuki', 'ruang', 'rapat', 'konsultasi', 'pimpinan', 'fraksi', 'dan', 'kelompok', 'DPD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Termasuk', 'dengan', 'Ketua', 'Umum', 'PDIP', 'Megawati', 'Soekarnoputri', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']"
"['Menurut', 'Sufyan', ',', 'saat', 'itu', 'seluruh', 'sistem', 'dan', 'program', 'partai', 'berjalan', 'lancar', 'sesuai', 'target', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Salah', 'satu', 'foto', 'dari', 'Korea', 'Utara', ',', 'misalnya', ',', 'memperlihatkan', 'petak', 'yang', 'hampir', 'tak', 'ada', 'cahaya', 'di', 'antara', 'wilayah', 'di', 'sekitarnya', 'seperti', 'Korea', 'Selatan', 'dan', 'Tiongkok', '.']","['O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O']"
"['Beleid', '-', 'beleid', 'itu', 'menyebabkan', 'Indonesia', 'tak', 'punya', 'kedaulatan', 'energi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sebanyak', '13', 'prajurit', 'Garda', 'Revolusi', 'tewas', 'pada', 'awal', 'Februari', 'ketika', 'gerilyawan', 'meledakkan', 'sebuah', 'bom', 'mobil', 'di', 'ibukota', 'provinsi', 'itu', ',', 'Zahedan', ',', 'dan', 'pasukan', 'keamanan', 'juga', 'bentrok', 'dengan', 'militan', 'di', 'kota', 'itu', 'ketika', 'bom', 'meledak', '.']","['O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Menurut', 'Benny', ',', 'Bibit', '-', 'Chandra', 'juga', 'bisa', 'menempuh', 'upaya', 'yang', 'ditempuh', 'oleh', 'Anggodo', '.']","['O', 'B-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Otoritas', 'medis', 'Palestina', 'di', 'Gaza', 'mengkonfirmasikan', 'tewasnya', 'Ghul', '.']","['O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'B-PERSON', 'O']"
"['Serangan', 'militer', 'Israel', 'ke', 'wilayah', 'Gaza', 'Palestina', 'sampai', 'saat', 'ini', 'masih', 'belum', 'berakhir', '.']","['O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mantan', 'Gubernur', 'DKI', 'Jakarta', 'Sutiyoso', 'mengaku', 'tidak', 'begitu', 'ngoyo', 'jadi', 'presiden', 'karena', 'dia', 'berprinsip', ',', 'siapa', 'pun', 'yang', 'menjadi', 'presiden', 'harus', 'mampu', 'mengubah', 'kondisi', 'negeri', 'ini', 'menjadi', 'lebih', 'baik', 'dan', 'rakyatnya', 'lebih', 'sejahtera', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dengan', 'mengusulkan', 'Ani', 'Yudhoyono', ',', 'Achsanul', 'tidak', 'khawatir', 'akan', 'muncul', 'kesan', 'Demokrat', 'menjadi', 'partai', 'dinasi', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']"
"['""', 'Saya', 'berusaha', 'mempelajari', 'cara', 'mengemudi', 'sehingga', 'saya', 'bisa', 'menyetir', 'mobil', 'kalau', 'mau', 'pergi', 'ke', 'universitas', 'dan', 'mengunjungi', 'teman', 'serta', 'kerabat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dalam', 'rencana', 'ini', ',', 'DeSoto', 'mengatakan', 'mereka', 'akan', 'menjual', 'beberapa', 'aset', 'dan', 'bisnis', 'yang', 'tidak', 'sesuai', 'dengan', 'tujuan', 'keuntungan', 'dan', 'stratejik', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'RUU', 'tersebut', 'mengatur', 'pengelolaan', 'sumber', 'daya', 'maritim', 'yang', 'mencakup', 'tujuh', 'sektor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dia', 'mengatakan', ',', 'pada', 'hari', '-', 'hari', 'biasa', ',', 'delapan', 'orang', 'itu', 'mendapat', 'penghasilan', 'sekitar', 'Rp', '100', 'ribu', 'per', 'hari', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O']"
"['Sungguh', 'kegiatan', 'ini', 'mendorong', 'saya', 'untuk', 'selalu', 'berusaha', 'memberikan', 'yang', 'terbaik', 'dan', 'terus', 'meningkatkan', 'kemampuan', 'saya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Setelah', 'memulai', 'kunjungannya', 'di', 'Lebanon', ',', 'Solana', 'pada', 'Selasa', 'melakukan', 'pembicaraan', 'dengan', 'Arab', 'Saudi', ',', 'yang', 'akan', 'menjadi', 'tuan', 'rumah', 'pertemuan', 'rekonsiliasi', 'pekan', 'depan', 'antara', 'kelompok', '-', 'kelompok', 'berseteru', 'di', 'Lebanon', ',', 'kata', 'sumber', 'diplomatik', '.']","['O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-PERSON', 'O', 'B-TIME', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']"
"['Politisi', 'senior', 'Partai', 'Golkar', ',', 'Zaenal', 'Bintang', ',', 'berpendapat', 'bahwa', 'evaluasi', 'pada', 'Aburizal', 'Bakrie', '(', 'Ical', ')', 'sebagai', 'calon', 'presiden', 'dari', 'Golkar', 'harus', 'dilakukan', '.']","['O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gaya', 'Jokowi', 'blusukan', 'pun', 'dinilai', 'Ruhut', 'hanya', 'pencitraan', '.']","['O', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']"
"['""', 'Kalau', 'ada', 'yang', 'ingin', 'maju', 'silakan', '.', 'Dalam', 'berdemokrasi', 'kan', 'biasa', '.', 'kalau', 'banyak', 'kader', 'ingin', 'SBY', ',', 'kita', 'harap', 'SBY', 'bersedia', ',', '""', 'ucap', 'Nurhayati', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Komite', 'bermarkas', 'di', 'New', 'York', 'itu', 'mengemukakan', 'semakin', 'banyak', 'pemerintah', 'beralih', 'dari', 'cara', 'penindasan', 'langsung', 'menjadi', 'lebih', 'tak', 'kentara', 'dalam', 'memberangus', 'pengecam', 'mereka', 'di', 'media', ',', 'mulai', 'dari', 'pengetatan', 'kendali', 'atas', 'pers', 'seperti', 'di', 'Rusia', 'hingga', 'pelarangan', 'internet', 'di', 'China', '.']","['O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Perawatan', 'ditujukan', 'untuk', 'mengatasi', 'komplikasi', 'akibat', 'komplikasi', 'virus', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Benih', 'kedelai', 'yang', 'sudah', 'terinfeksi', 'itulah', 'kedelai', 'ini', 'yang', 'siap', 'ditanam', 'oleh', 'petani', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'menteri', 'yang', 'dianggap', 'PPP', 'tak', 'berkinerja', 'baik', '?', '""', 'Saya', 'tidak', 'mau', 'menunjuk', 'nama', ',', 'tapi', 'saya', 'melihat', 'ada', 'tuntutan', 'besar', 'agar', 'komponen', 'di', 'kabinet', 'harus', 'diperbaiki', '.', 'Ketika', 'ada', 'kekurangan', 'menteri', 'tertentu', ',', 'ya', 'Presiden', 'mengevaluasi', '.', 'Apakah', 'berujung', 'pada', 'reshuffle', 'atau', 'tidak', ',', 'terserah', 'Presiden', ',', '""', 'kata', 'Irgan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['""', 'Karena', 'terjadi', 'panic', 'buying', 'yang', 'sebenarnya', 'nggak', 'perlu', 'terjadi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Ini', 'suatu', 'kebanggaan', 'bagi', 'saya', ',', 'bisa', 'menerima', 'penghargaan', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rapat', 'juga', 'dihadiri', 'oleh', 'Wakil', 'Presiden', 'Jusuf', 'Kalla', ',', 'empat', 'pimpinan', 'KPK', ',', 'Chandra', 'Hamzah', ',', 'Haryono', 'Umar', ',', 'Bibit', 'Samad', 'Riyanto', 'dan', 'M', 'Jasin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O']"
"['Ia', 'menegaskan', 'yang', 'terjadi', 'saat', 'ini', 'bukan', 'kelangkaan', 'BBM', ',', 'yang', 'terjadi', 'adalah', 'penyaluran', 'BBM', 'sesuai', 'dengan', 'kuota', 'yang', 'telah', 'dipangkas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sekertaris', 'Fraksi', 'PPP', 'DPR', ',', 'Arwani', 'Thomafi', 'menilai', 'aneh', 'bila', 'ide', 'itu', 'kemudian', 'muncul', 'dalam', 'rapat', 'konsultasi', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Agenda', 'pertemuan', 'dengan', 'SBY', 'juga', 'sudah', 'dilakukan', 'sejak', 'jauh', '-', 'jauh', 'hari', 'sebelumnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mahasiswa', 'dengan', 'berbagai', 'komponen', 'organisasi', 'yang', 'melekat', 'di', 'dalamnya', 'bisa', 'berkontribusi', 'untuk', 'mendukung', 'kesejahteraan', 'sosial', 'sebagai', 'Potensi', 'Sumber', 'Kesejahteraan', 'Sosial', '(', 'PSKS', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Didi', 'mengatakan', 'kesepakatan', 'ini', 'semestinya', 'tidak', 'diteken', 'Aburizal', 'cs', 'demi', 'kepentingan', 'politik', 'sesaat', 'kala', 'itu', ',', 'yakni', 'pemilihan', 'pimpinan', 'Dewan', 'Perwakilan', 'Rakyat', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O']"
"['Selain', 'Rahmad', ',', 'penelitian', 'ini', 'melibatkan', 'empat', 'mahasiswa', 'FKH', 'UGM', 'lainnya', ',', 'yakni', 'Riefky', 'Pradipta', 'Baihaqie', ',', 'Muhammad', 'Nuri', 'Nuha', 'Naufal', ',', 'Muhammad', 'Atabika', 'Farma', 'Nanda', 'dan', 'Aprilia', 'Maharani', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O']"
"['Panitia', 'Kerja', 'A', 'Panitia', 'Anggaran', 'DPR', 'RI', 'menyatakan', 'berdasarkan', 'pembahasan', 'dengan', 'pemerintah', ',', 'defisit', 'anggaran', 'pada', 'APBNP', '2007', 'disepakati', '1,54', 'persen', 'dari', 'PDB', 'setara', 'dengan', 'Rp.58,285', 'triliun', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']"
"['""', 'Ini', 'adalah', 'keniscayaan', ',', 'untuk', 'peningkatan', 'kualitas', 'demokrasi', 'kita', ',', '""', 'ucap', 'Romy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Menurut', 'dokter', 'pakar', 'fisiologi', 'dan', 'pemerhati', 'gaya', 'hidup', 'Grace', 'Judio', '-', 'Kahl', ',', 'kebiasaan', 'makan', 'junk', 'food', 'dalam', 'jumlah', 'banyak', 'dan', 'frekuensi', 'tinggi', 'sangat', 'jarang', 'terjadi', 'di', 'masyarakat', 'Indonesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Ia', 'menambahkan', 'meski', 'ada', 'pemangkasan', 'kuota', 'BBM', 'subsidi', 'dari', '48', 'juta', 'KL', 'jadi', '46', 'juta', 'KL', ',', 'Pertamina', 'memastikan', 'BBM', 'subsidi', 'tersedia', 'sesuai', 'kuota', 'yang', 'diberikan', 'oleh', 'pemerintah', ',', 'termasuk', 'BBM', 'non', 'subsidi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Jumlah', 'turis', 'Tiongkok', 'ke', 'Thailand', 'mencapai', '4', 'juta', 'orang', '.']","['O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
"['Di', 'lahan', 'lokasi', 'pabrik', 'tersebut', 'terdapat', 'sekitar', '13', 'juta', 'ton', 'batubara', 'dengan', 'kualitas', 'yang', 'cukup', 'baik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Jika', 'menjadi', 'ketua', 'umum', ',', 'menurut', 'Achsanul', ',', 'SBY', 'akan', 'langsung', 'berhadapan', 'dengan', 'lawan', 'politik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Desain', 'bangunan', 'bergaya', 'Yunani', 'atau', 'Romawi', 'kuno', 'itu', 'diputuskan', 'berdasar', 'kesepakatan', 'para', 'Hakim', 'Konstitusi', 'dan', 'diwujudkan', 'oleh', 'Ir', '.', 'Soprijanto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']"
"['Alex', 'Mendur', 'tutup', 'usia', 'pada', 'tahun', '1984', 'juga', 'dalam', 'keadaan', 'serupa', '.']","['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O']"
"['Tritium', 'juga', 'dapat', 'diproduksi', 'dengan', 'mudah', 'di', 'reaktor', '-', 'reaktor', 'nuklir', 'dan', 'digunakan', 'pada', 'produksi', 'bom', 'hidrogen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sebelumnya', ',', 'Ketua', 'Umum', 'Hanura', 'Wiranto', 'mengaku', 'belum', 'melakukan', 'pembahasan', 'kabinet', 'dengan', 'Joko', 'Widodo', '-', 'Jusuf', 'Kalla', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']"
